Station;Area;ICUL;Suborder;Family;Genus;Species;MorphoSpecies;#ind;Gear;Sampleunit1;Sampleunit2;Lat_start;Lat_end;Long_start;Long_end;depth_start;depth_end;Current velocity;Current direction;Salinity;Silicate;Phosphate;pH;Dissolved oxygen;Nitrate;Iron;Temperature;Lat_start_dec;Lat_end_dec;Long_start_dec;Long_end_dec
9_12;Hadal;ICUL13451;Tanaidomorpha;Agathotanaidae;Paragathotanais;;sp. 2;1;EBS;Epi;Livesorting;51° 56,829' N;51° 54,352' N;166° 54,948' W;166° 51,552' W;6954;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;51.01578583;51.01509778;-166.0152633;-166.01432
9_12;Hadal;ICUL13437;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 5;1;EBS;Epi;Livesorting;51° 56,829' N;51° 54,352' N;166° 54,948' W;166° 51,552' W;6954;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;51.01578583;51.01509778;-166.0152633;-166.01432
9_3;Hadal;ICUL13456;Tanaidomorpha;Anarthruridae;stet.;;sp. 1;4;EBS;Supra;300 µm;52° 00,615' N;52° 04,020' N;166° 45,888' W;166° 49,064' W;7134;7142;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00017083;52.00111667;-166.0127467;-166.0136289
9_8;Hadal;ICUL16627;Tanaidomorpha;Cryptocopidae;Cryptocopoides;;sp. 1;1;EBS;;;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL16695;Tanaidomorpha;Akanthophoreidae;Saurotipleona?;;sp. 1;1;EBS;;;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL16696;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 6;1;EBS;;;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL12924;Tanaidomorpha;Akanthophoreidae;Chauliopleona;;sp. 1;1;EBS;Epi;Livesorting;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL13453;Tanaidomorpha;Cryptocopidae;Cryptocopoides;;sp. 1;1;EBS;Epi;300 µm;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL13454;Tanaidomorpha;Agathotanaidae;Paragathotanais;;sp. 2;1;EBS;Epi;300 µm;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL13449;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 3;1;EBS;Supra;300 µm;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL13449;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 5;1;EBS;Supra;300 µm;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL13450;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 5;1;EBS;Epi;Livesorting;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL13452;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 6;1;EBS;Epi;300 µm;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL15905;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 1;1;EBS;Epi;300 µm;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL15904;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 1;1;EBS;Epi;300 µm;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
9_8;Hadal;ICUL13455;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 1;7;EBS;Epi;300 µm;52° 09,170' N;52° 09,436' N;166° 53,494' W;166° 59,011' W;6503;6487;0.01079;63.08262;34.68727;161.88395;2.55638;7.67412;155.35802;36.75818;0.00061;1.04168;52.00254722;52.00262111;-166.0148594;-166.0163919
